latitude,longitude,location,newlocation,country,image_filename
-3.453887501,39.89216982,"Malindi Road, Matsangoni ward, Kenya","Malindi Road, Matsangoni ward, Kenya",Kenya,5753.jpg
-9.343738627,-48.7561135,"TO-342, Miranorte - TO, Brazil","TO342, Miranorte  TO, Brazil",Brazil,5754.jpg
-20.43021941,-63.28528748,"RN9: Boyuibe-Cruce Ipati, Municipio Boyuibe, Bolivia","RN9 BoyuibeCruce Ipati, Municipio Boyuibe, Bolivia",Bolivia,5755.jpg
-32.14009896,-69.99315747,"Calingasta, Argentina","Calingasta, Argentina",Argentina,5756.jpg
50.00951691,21.55384264,"986, 39-106 Łączki Kucharskie, Poland","986, 39106 Laczki Kucharskie, Poland",Poland,5757.jpg
-30.19259367,117.8223721,"Bimbijy Road, Tampu WA, Australia","Bimbijy Road, Tampu WA, Australia",Australia,5758.jpg
13.72617723,104.2979142,"unnamed road, Cambodia","unnamed road, Cambodia",Cambodia,5759.jpg
-29.92290367,138.2594711,"The Outback Highway, Farina Station SA 5733, Australia","The Outback Highway, Farina Station SA 5733, Australia",Australia,5760.jpg
-13.62787858,131.6255545,"Stuart Highway, Douglas-daly NT, Australia","Stuart Highway, Douglasdaly NT, Australia",Australia,5761.jpg
-21.486524,-54.28860376,"Rodovia Presidente Itamar Franco, Nova Alvorada do Sul, Nova Alvorada do Sul - MS, Brazil","Rodovia Presidente Itamar Franco, Nova Alvorada do Sul, Nova Alvorada do Sul  MS, Brazil",Brazil,5762.jpg
37.92967347,34.10566875,"Ankara - Adana Yolu, Ereğli, Turkey","Ankara  Adana Yolu, Eregli, Turkey",Turkey,5763.jpg
-8.319728207,-78.37736867,"unnamed road, Santiago de Chuco, Peru","unnamed road, Santiago de Chuco, Peru",Peru,5764.jpg
-23.59224662,132.3868981,"Namatjira Drive, Mount Zeil NT, Australia","Namatjira Drive, Mount Zeil NT, Australia",Australia,5765.jpg
67.86872094,19.35064545,"Holmajärvivägen, 981 99 Kiruna kommun, Sweden","Holmajarvivagen, 981 99 Kiruna kommun, Sweden",Sweden,5766.jpg
38.89590662,29.29799937,"D595, Gediz, Turkey","D595, Gediz, Turkey",Turkey,5767.jpg
-11.29768139,-42.13998042,"Rua Uibaí, Centro, Uibaí - BA, 44950-000, Brazil","Rua Uibai, Centro, Uibai  BA, 44950000, Brazil",Brazil,5768.jpg
-32.40300637,134.5464223,"176 Gawler Ranges Road, Wirrulla SA 5661, Australia","176 Gawler Ranges Road, Wirrulla SA 5661, Australia",Australia,5769.jpg
-23.59740704,146.2155026,"Toarbee, Capricorn Highway, Jericho QLD, Australia","Toarbee, Capricorn Highway, Jericho QLD, Australia",Australia,5770.jpg
-8.442858074,-40.38071129,"BR-122, Lagoas, Dormentes - PE, Brazil","BR122, Lagoas, Dormentes  PE, Brazil",Brazil,5771.jpg
45.65994029,105.9618018,"Mandalgovi - Dalanzadgad Highway, Mandalgovi, Mongolia","Mandalgovi  Dalanzadgad Highway, Mandalgovi, Mongolia",Mongolia,5772.jpg
62.37812216,150.8304408,"Kolyma Highway, Magadan Oblast, Russia","Kolyma Highway, Magadan Oblast, Russia",Russia,5773.jpg
-32.1266646,-55.08024883,"Ruta 26 Brigadier General Leandro Gómez 2509, 45000 Tacuarembó, Uruguay","Ruta 26 Brigadier General Leandro Gomez 2509, 45000 Tacuarembo, Uruguay",Uruguay,5774.jpg
10.72011133,123.9441156,"unnamed road, Cabalawan, 6006 Central Visayas Cebu, Philippines","unnamed road, Cabalawan, 6006 Central Visayas Cebu, Philippines",Philippines,5775.jpg
48.03523901,16.51437,"Johannesbachweg, 2435 Ebergassing, Austria","Johannesbachweg, 2435 Ebergassing, Austria",Austria,5776.jpg
10.20085495,7.917770305,"Kachia Road, Idon, Kaduna State, Nigeria","Kachia Road, Idon, Kaduna State, Nigeria",Nigeria,5777.jpg
57.10274948,42.19764087,"Вичуга — Окулово — Лух, Окулово, Ivanovo Oblast, Russia","Vichuga  Okulovo  Lukh, Okulovo, Ivanovo Oblast, Russia",Russia,5778.jpg
46.25844422,92.61121061,"A14, Mongolia","A14, Mongolia",Mongolia,5779.jpg
57.76759269,61.77636417,"г. Екатеринбург — г. Реж — г. Алапаевск, Рабочий Городок, Alapaevsk, Sverdlovsk Oblast, Russia","g Ekaterinburg  g Rezh  g Alapaevsk, Rabochii Gorodok, Alapaevsk, Sverdlovsk Oblast, Russia",Russia,5780.jpg
49.40524576,45.16553739,"Р-229, Volgograd Oblast, Russia","R229, Volgograd Oblast, Russia",Russia,5781.jpg
11.52692925,-72.9291629,"Calle 32, Comuna 5 Aeropuerto Almirante Padilla, 440001 Riohacha, LAG, Colombia","Calle 32, Comuna 5 Aeropuerto Almirante Padilla, 440001 Riohacha, LAG, Colombia",Colombia,5782.jpg
-20.93204565,22.55110211,"Old Ghanzi Road, Botswana","Old Ghanzi Road, Botswana",Botswana,5783.jpg
10.65712059,-2.898150698,"Lawra - Hamile Road, Lawra, Ghana","Lawra  Hamile Road, Lawra, Ghana",Ghana,5784.jpg
-42.5221572,147.6515311,"644 Buckland Road, Levendale TAS 7120, Australia","644 Buckland Road, Levendale TAS 7120, Australia",Australia,5785.jpg
-12.21569317,-56.15804806,"Fazenda Jacui, unnamed road, Ipiranga do Norte, Região Geográfica Intermediária de Sinop - MT, Brazil","Fazenda Jacui, unnamed road, Ipiranga do Norte, Regiao Geografica Intermediaria de Sinop  MT, Brazil",Brazil,5786.jpg
-23.27980819,-48.09820637,"Estrada Municipal da Estância, Jardim Santo Antônio, Região Geográfica Intermediária de Sorocaba - SP, Brazil","Estrada Municipal da Estancia, Jardim Santo Antonio, Regiao Geografica Intermediaria de Sorocaba  SP, Brazil",Brazil,5787.jpg
-25.29173882,115.7252197,"Carnarvon Mullewa Road, Gascoyne River WA, Australia","Carnarvon Mullewa Road, Gascoyne River WA, Australia",Australia,5788.jpg
44.50218638,20.35441534,"unnamed road, Barajevo Urban Municipality, Serbia","unnamed road, Barajevo Urban Municipality, Serbia",Serbia,5789.jpg
49.25336877,100.6951618,"Tumurbulag, Mongolia","Tumurbulag, Mongolia",Mongolia,5790.jpg
60.91275596,25.13693923,"Mieholantie, Hollola, Finland","Mieholantie, Hollola, Finland",Finland,5791.jpg
53.26837664,-4.159558021,"Brynteg, Llansadwrn, LL59 5ST, United Kingdom","Brynteg, Llansadwrn, LL59 5ST, United Kingdom",United Kingdom,5792.jpg
-2.794997381,-45.29959508,"Rodovia Engenheiro Fernando Leal, Santana, Pedro do Rosário - MA, Brazil","Rodovia Engenheiro Fernando Leal, Santana, Pedro do Rosario  MA, Brazil",Brazil,5793.jpg
-4.46557537,-41.65431785,"PI-477, Piripiri - PI, Brazil","PI477, Piripiri  PI, Brazil",Brazil,5794.jpg
16.52051521,-15.32747541,"N 2, Bokhol, Senegal","N 2, Bokhol, Senegal",Senegal,5795.jpg
-22.09450377,46.77065605,"Soavahiny, Haute Matsiatra, Madagascar","Soavahiny, Haute Matsiatra, Madagascar",Madagascar,5796.jpg
13.18907227,-13.05407328,"N 7, Dar Salam, Senegal","N 7, Dar Salam, Senegal",Senegal,5797.jpg
-27.99463271,146.6368213,"Balonne Highway, Nebine QLD, Australia","Balonne Highway, Nebine QLD, Australia",Australia,5798.jpg
-28.17988537,24.44013251,"R370, Dikgatlong Ward 6, Dikgatlong Local Municipality, South Africa","R370, Dikgatlong Ward 6, Dikgatlong Local Municipality, South Africa",South Africa,5799.jpg
65.2674475,-21.16545738,"Ljótunnarstaðir, Innstrandavegur, 500 Húnaþing vestra, Iceland","Ljotunnarstadir, Innstrandavegur, 500 Hunathing vestra, Iceland",Iceland,5800.jpg
-24.20015047,26.19498808,"A1, Botswana","A1, Botswana",Botswana,5801.jpg
-0.024620317,40.1480329,"Garissa-Dadaab Road, Garissa, Kenya","GarissaDadaab Road, Garissa, Kenya",Kenya,5802.jpg
3.044436893,101.4793857,"unnamed road, Section 17, 41000 Shah Alam, Selangor, Malaysia","unnamed road, Section 17, 41000 Shah Alam, Selangor, Malaysia",Malaysia,5803.jpg
53.0896932,85.64168278,"улица Л.Толстого, Целинное, Altai Krai, Russia, 659430","ulitsa LTolstogo, Tselinnoe, Altai Krai, Russia, 659430",Russia,5804.jpg
47.01782098,27.82606678,"DC54, 707118 Costuleni, Romania","DC54, 707118 Costuleni, Romania",Romania,5805.jpg
-23.14045702,119.3147712,"Great Northern Highway, Newman WA, Australia","Great Northern Highway, Newman WA, Australia",Australia,5806.jpg
8.746940511,-0.51089552,"IR4, Kpalbusi, Ghana","IR4, Kpalbusi, Ghana",Ghana,5807.jpg
16.77616898,-3.005472455,"Mosquée de Sankoré, Plaza de los Mártires, Timbuktu, Mali","Mosquee de Sankore, Plaza de los Martires, Timbuktu, Mali",Mali,5808.jpg
10.16378753,-0.803496475,"N10, Nasia, Ghana","N10, Nasia, Ghana",Ghana,5809.jpg
-44.11635942,-67.2327332,"RP48, Departamento Mártires, Chubut Province, Argentina","RP48, Departamento Martires, Chubut Province, Argentina",Argentina,5810.jpg
19.9577379,84.0961423,"NH59, Kandhamal, Daringbadi - 762104, Odisha, India","NH59, Kandhamal, Daringbadi  762104, Odisha, India",India,5811.jpg
-22.90378636,-64.68032544,"unnamed road, Departamento Iruya, Salta, Argentina","unnamed road, Departamento Iruya, Salta, Argentina",Argentina,5812.jpg
-29.26163018,-61.02210052,"Ruta Nacional 98, Departamento Vera, Municipio de Fortín Olmos, Argentina","Ruta Nacional 98, Departamento Vera, Municipio de Fortin Olmos, Argentina",Argentina,5813.jpg
28.01533856,-110.5569906,"A Junelancahui, Junelancahui, SON, Mexico","A Junelancahui, Junelancahui, SON, Mexico",Mexico,5814.jpg
-31.61754419,149.5412752,"Ardath, Warrumbungles Way, Binnaway NSW 2395, Australia","Ardath, Warrumbungles Way, Binnaway NSW 2395, Australia",Australia,5815.jpg
-28.51649704,-64.14196609,"Ruta Nacional 9, Departamento Loreto, Loreto, Argentina","Ruta Nacional 9, Departamento Loreto, Loreto, Argentina",Argentina,5816.jpg
-12.76824268,-58.20501577,"BR-364, Brasnorte - MT, Brazil","BR364, Brasnorte  MT, Brazil",Brazil,5817.jpg
-24.83599709,150.1659926,"LOT 2 Leichhardt Highway, Lonesome Creek QLD 4719, Australia","LOT 2 Leichhardt Highway, Lonesome Creek QLD 4719, Australia",Australia,5818.jpg
-26.39522754,22.19205817,"B211, Botswana","B211, Botswana",Botswana,5819.jpg
9.558501011,-0.948136437,"Education Ridge Road, Kumbungu, Ghana","Education Ridge Road, Kumbungu, Ghana",Ghana,5820.jpg
66.92767866,79.55473231,"unnamed road, Yamalo-Nenets Autonomous Okrug, Russia","unnamed road, YamaloNenets Autonomous Okrug, Russia",Russia,5821.jpg
-41.69902623,146.8528167,"Jones Road, Liffey TAS 7301, Australia","Jones Road, Liffey TAS 7301, Australia",Australia,5822.jpg
-19.04145902,-63.4343978,"RN9: Abapo-Ipita, Municipio Gutiérrez, Bolivia","RN9 AbapoIpita, Municipio Gutierrez, Bolivia",Bolivia,5823.jpg
-33.96000005,-61.87792673,"Runciman, Ruta Provincial 14, Departamento General López, 2611 Municipio de María Teresa, Argentina","Runciman, Ruta Provincial 14, Departamento General Lopez, 2611 Municipio de Maria Teresa, Argentina",Argentina,5824.jpg
-14.84340509,-54.08865131,"Rota dos Grãos, Santo Antônio do Leste, Região Geográfica Intermediária de Rondonópolis - MT, Brazil","Rota dos Graos, Santo Antonio do Leste, Regiao Geografica Intermediaria de Rondonopolis  MT, Brazil",Brazil,5825.jpg
6.633158546,116.9765662,"unnamed road, SINANGGIP, Sabah, Malaysia","unnamed road, SINANGGIP, Sabah, Malaysia",Malaysia,5826.jpg
-22.98053933,20.18095571,"unnamed road, B, Kule, Botswana","unnamed road, B, Kule, Botswana",Botswana,5827.jpg
59.03378548,23.77252684,"Andruse, Oru — Soolu — Jalukse, 91004 Lääne-Nigula vald, Estonia","Andruse, Oru  Soolu  Jalukse, 91004 LaaneNigula vald, Estonia",Estonia,5828.jpg
48.99299151,21.63147819,"3619 62, 094 23 Vranov nad Topľou, Slovakia","3619 62, 094 23 Vranov nad Toplou, Slovakia",Slovakia,5829.jpg
-32.36278866,-66.92529683,"La Pampa Grande, Ruta Nacional 20, Ayacucho, San Luis, Argentina","La Pampa Grande, Ruta Nacional 20, Ayacucho, San Luis, Argentina",Argentina,5830.jpg
-34.32978571,146.9387581,"Newell Highway, Ardlethan NSW 2665, Australia","Newell Highway, Ardlethan NSW 2665, Australia",Australia,5831.jpg
58.80430179,15.56046867,"Grytgöls bruk, Rommetorpsvägen, Grytgöl, Sweden","Grytgols bruk, Rommetorpsvagen, Grytgol, Sweden",Sweden,5832.jpg
4.295082324,34.30676129,"Lokichokio - Kapoeta, Turkana County, Kenya","Lokichokio  Kapoeta, Turkana County, Kenya",Kenya,5833.jpg
65.3544449,20.47516285,"Finnliden, 373, Piteå kommun, Sweden","Finnliden, 373, Pitea kommun, Sweden",Sweden,5834.jpg
-27.11858969,-63.54081465,"San Jorge, Ruta Provincial 2, Departamento Figueroa, La Invernada, Argentina","San Jorge, Ruta Provincial 2, Departamento Figueroa, La Invernada, Argentina",Argentina,5835.jpg
-21.77548275,-46.58980282,"Estrada dos Pessegueiros, Vila Cruz, Poços de Caldas - MG, 37780-000, Brazil","Estrada dos Pessegueiros, Vila Cruz, Pocos de Caldas  MG, 37780000, Brazil",Brazil,5836.jpg
-0.412498659,102.640687,"Jalan Lintas Rengat-Tembilahan, Pulau Gelang, Riau, Indonesia","Jalan Lintas RengatTembilahan, Pulau Gelang, Riau, Indonesia",Indonesia,5837.jpg
-20.07073262,-51.85908159,"MS-112, Selvíria, Região Geográfica Intermediária de Campo Grande - MS, Brazil","MS112, Selviria, Regiao Geografica Intermediaria de Campo Grande  MS, Brazil",Brazil,5838.jpg
-24.60892958,30.29765233,"Bothashoek Praktiseer, Greater Tubatse Ward 20, Greater Tubatse Local Municipality, 1105, South Africa","Bothashoek Praktiseer, Greater Tubatse Ward 20, Greater Tubatse Local Municipality, 1105, South Africa",South Africa,5839.jpg
-8.33006446,-36.22821387,"Rodovia BR-232, Riacho Fechado, Tacaimbó - PE, 55140-000, Brazil","Rodovia BR232, Riacho Fechado, Tacaimbo  PE, 55140000, Brazil",Brazil,5840.jpg
7.49250772,4.427482825,"Ile-Ife Expressway, Gbongan, Osun State, Nigeria","IleIfe Expressway, Gbongan, Osun State, Nigeria",Nigeria,5841.jpg
-24.60054675,24.54511223,"Trans-Kalahari Corridor, Sekoma, Botswana","TransKalahari Corridor, Sekoma, Botswana",Botswana,5842.jpg
-31.85326911,141.9090648,"Barrier Highway, Broken Hill NSW, Australia","Barrier Highway, Broken Hill NSW, Australia",Australia,5843.jpg
21.44667003,-100.7095703,"Carretera Querétaro - San Luis Potosí, Delegaciön Santa Rosa Jáuregui, GUA, Mexico","Carretera Queretaro  San Luis Potosi, Delegacion Santa Rosa Jauregui, GUA, Mexico",Mexico,5844.jpg
-20.83079344,-41.11460852,"Rua Walfrido Alves Machado, Bom Pastor, Cachoeiro de Itapemirim - ES, 29309-357, Brazil","Rua Walfrido Alves Machado, Bom Pastor, Cachoeiro de Itapemirim  ES, 29309357, Brazil",Brazil,5845.jpg
-27.62378784,-60.52025539,"RP17, Departamento Mayor Luis Jorge Fontana, Municipio de Enrique Urién, Argentina","RP17, Departamento Mayor Luis Jorge Fontana, Municipio de Enrique Urien, Argentina",Argentina,5846.jpg
-18.55517108,-67.59937945,"Carretera Copacabanita-Andamarca, Municipio Corque, Bolivia","Carretera CopacabanitaAndamarca, Municipio Corque, Bolivia",Bolivia,5847.jpg
-27.99748114,-63.69687319,"Ruta Nacional 89, Departamento Sarmiento, Santiago del Estero, Argentina","Ruta Nacional 89, Departamento Sarmiento, Santiago del Estero, Argentina",Argentina,5848.jpg
-16.40058039,-41.47368247,"Rodovia Santos Dumont, Medina - MG, Brazil","Rodovia Santos Dumont, Medina  MG, Brazil",Brazil,5849.jpg
-22.79208374,120.0051993,"Marble Bar Road, Newman WA, Australia","Marble Bar Road, Newman WA, Australia",Australia,5850.jpg
-34.5190866,142.8731176,"50541 Sturt Highway, Euston NSW 2737, Australia","50541 Sturt Highway, Euston NSW 2737, Australia",Australia,5851.jpg
0.237875381,35.89455057,"Nakuru-Marigat Road, Baringo, Kenya","NakuruMarigat Road, Baringo, Kenya",Kenya,5852.jpg
53.10710201,117.8077922,"Amur, Zabaykalsky Krai, Russia","Amur, Zabaykalsky Krai, Russia",Russia,5853.jpg
-31.81209439,21.42637468,"unnamed road, Karoo Hoogland Ward 3, Karoo Hoogland Local Municipality, South Africa","unnamed road, Karoo Hoogland Ward 3, Karoo Hoogland Local Municipality, South Africa",South Africa,5854.jpg
7.9999839,6.50364663,"unnamed road, Lokoja, Kogi State, Nigeria","unnamed road, Lokoja, Kogi State, Nigeria",Nigeria,5855.jpg
-21.976517,-53.59126083,"MS-141, Nova Andradina, Nova Andradina - MS, Brazil","MS141, Nova Andradina, Nova Andradina  MS, Brazil",Brazil,5856.jpg
47.58550083,97.63055694,"unnamed road, Mongolia","unnamed road, Mongolia",Mongolia,5857.jpg
0.803551033,100.5723207,"unnamed road, Riau, Indonesia","unnamed road, Riau, Indonesia",Indonesia,5858.jpg
59.79552934,64.78369057,"""Юг"", Khanty-Mansiysk Autonomous Okrug – Ugra, Russia","Iug, KhantyMansiysk Autonomous Okrug  Ugra, Russia",Russia,5859.jpg
24.69723012,-98.27322388,"Carretera Matamoros-Ciudad Victoria, Las Norias, TAM, Mexico","Carretera MatamorosCiudad Victoria, Las Norias, TAM, Mexico",Mexico,5860.jpg
-29.74337752,121.0553111,"LOT 50 Goldfields Highway, Menzies WA 6436, Australia","LOT 50 Goldfields Highway, Menzies WA 6436, Australia",Australia,5861.jpg
-32.91941608,19.29647347,"R303, Witzenberg Ward 9, Witzenberg Local Municipality, South Africa","R303, Witzenberg Ward 9, Witzenberg Local Municipality, South Africa",South Africa,5862.jpg
-20.05045276,-40.76297865,"Rodovia Estadual Dalmácio Espíndula, São Sebastião do Meio, Santa Maria de Jetibá - ES, 29645, Brazil","Rodovia Estadual Dalmacio Espindula, Sao Sebastiao do Meio, Santa Maria de Jetiba  ES, 29645, Brazil",Brazil,5863.jpg
68.19610388,21.83271414,"E 45, Övre Soppero, Sweden","E 45, Ovre Soppero, Sweden",Sweden,5864.jpg
13.14588653,106.1569272,"National Highway 7, Cambodia","National Highway 7, Cambodia",Cambodia,5865.jpg
-20.95613891,119.8530781,"Marble Bar Road, Marble Bar WA, Australia","Marble Bar Road, Marble Bar WA, Australia",Australia,5866.jpg
-33.2990772,149.1489661,"Icely Road, Orange NSW 2800, Australia","Icely Road, Orange NSW 2800, Australia",Australia,5867.jpg
-33.39655748,-67.02610037,"unnamed road, Juan Martín de Pueyrredón, San Luis, Argentina","unnamed road, Juan Martin de Pueyrredon, San Luis, Argentina",Argentina,5868.jpg
-43.32460873,-65.59788448,"Ruta Provincial 7, Departamento Gaiman, 9105 Chubut Province, Argentina","Ruta Provincial 7, Departamento Gaiman, 9105 Chubut Province, Argentina",Argentina,5869.jpg
41.45301197,76.32216134,"Kyrgyzstan, Naryn Region, Dobulu, М-068","Kyrgyzstan, Naryn Region, Dobulu, M068",Kyrgyzstan,5870.jpg
19.42694024,100.4709956,"Ban Khanaeng, unnamed road, Phayao Province, Thailand","Ban Khanaeng, unnamed road, Phayao Province, Thailand",Thailand,5871.jpg
-33.67800662,-62.90604543,"Ruta Provincial 3, Departamento Unión, Córdoba, Argentina","Ruta Provincial 3, Departamento Union, Cordoba, Argentina",Argentina,5872.jpg
41.72567401,26.32199107,"Maritsa Motorway, Kapitan Andreevo, Bulgaria","Maritsa Motorway, Kapitan Andreevo, Bulgaria",Bulgaria,5873.jpg
61.01704546,76.61783504,"unnamed road, Khanty-Mansiysk Autonomous Okrug – Ugra, Russia","unnamed road, KhantyMansiysk Autonomous Okrug  Ugra, Russia",Russia,5874.jpg
1.105147154,36.69161314,"unnamed road, Maralal ward, Kenya","unnamed road, Maralal ward, Kenya",Kenya,5875.jpg
-41.50949964,-68.61175595,"Ruta Provincial 5, Departamento Veinticinco de Mayo, Maquinchao, Argentina","Ruta Provincial 5, Departamento Veinticinco de Mayo, Maquinchao, Argentina",Argentina,5876.jpg
52.51096734,19.17051864,"unnamed road, 87-820 Bogusławice, Poland","unnamed road, 87820 Boguslawice, Poland",Poland,5877.jpg
-10.93128508,-40.19039892,"BA-375, Ponto Novo - BA, Brazil","BA375, Ponto Novo  BA, Brazil",Brazil,5878.jpg
23.14957163,73.09369836,"unnamed road, Kheda, - 387650, Gujarat, India","unnamed road, Kheda, 387650, Gujarat, India",India,5879.jpg
0.823898942,37.09917862,"unnamed road, Wamba West ward, Kenya","unnamed road, Wamba West ward, Kenya",Kenya,5880.jpg
62.26787276,71.5740811,"Ай Пим, Khanty-Mansiysk Autonomous Okrug – Ugra, Russia","Ai Pim, KhantyMansiysk Autonomous Okrug  Ugra, Russia",Russia,5881.jpg
-0.218407286,37.59583563,"unnamed road, Tharaka-Nithi, Kenya","unnamed road, TharakaNithi, Kenya",Kenya,5882.jpg
53.85230394,19.42746087,"519, 82-450 Stary Dzierzgoń, Poland","519, 82450 Stary Dzierzgon, Poland",Poland,5883.jpg
65.69524474,20.3587143,"Lill-Laver, BD 654, Älvsbyns kommun, Sweden","LillLaver, BD 654, Alvsbyns kommun, Sweden",Sweden,5884.jpg
41.22928482,-6.147616749,"Plaza de la Iglesia, Carbellino, Spain","Plaza de la Iglesia, Carbellino, Spain",Spain,5885.jpg
10.68896658,9.756714284,"unnamed road, Kafin Madaki A, Bauchi State, Nigeria","unnamed road, Kafin Madaki A, Bauchi State, Nigeria",Nigeria,5886.jpg
-3.729558365,-49.6858119,"unnamed road, Tucuruí, Tucuruí - PA, 68458-390, Brazil","unnamed road, Tucurui, Tucurui  PA, 68458390, Brazil",Brazil,5887.jpg
38.3039448,-5.433941711,"CO-8404, Fuente Obejuna, Spain","CO8404, Fuente Obejuna, Spain",Spain,5888.jpg
26.64098754,80.4169446,"unnamed road, Unnao, Unnao - 209800, Uttar Pradesh, India","unnamed road, Unnao, Unnao  209800, Uttar Pradesh, India",India,5889.jpg
46.724132,11.90964335,"Roder, Strada Sares, 39030 Marèo - Enneberg - Marebbe BZ, Italy","Roder, Strada Sares, 39030 Mareo  Enneberg  Marebbe BZ, Italy",Italy,5890.jpg
-4.644796474,29.62756324,"Gombe Dispensary, Kigoma Rural, Kigoma Region, Tanzania","Gombe Dispensary, Kigoma Rural, Kigoma Region, Tanzania",Tanzania,5891.jpg
-21.60853678,27.36991942,"A1, Botswana","A1, Botswana",Botswana,5892.jpg
-2.839234959,-54.42245459,"unnamed road, Mojuí dos Campos, Mojuí dos Campos - PA, Brazil","unnamed road, Mojui dos Campos, Mojui dos Campos  PA, Brazil",Brazil,5893.jpg
9.704391138,-2.785600864,"Koulkon, Wa West District, Ghana","Koulkon, Wa West District, Ghana",Ghana,5894.jpg
45.89940601,21.08758253,"unnamed road, 307367 Hodoni, Romania","unnamed road, 307367 Hodoni, Romania",Romania,5895.jpg
-43.75269142,-69.48249594,"Ruta Nacional 25, Departamento Paso de Indios, Chubut Province, Argentina","Ruta Nacional 25, Departamento Paso de Indios, Chubut Province, Argentina",Argentina,5896.jpg
-26.57065286,-59.4180469,"Ruta Provincial 7, Departamento Libertador General San Martín, Municipio de General José de San Martín, Argentina","Ruta Provincial 7, Departamento Libertador General San Martin, Municipio de General Jose de San Martin, Argentina",Argentina,5897.jpg
40.50822929,29.12590284,"unnamed road, Gemlik, Turkey","unnamed road, Gemlik, Turkey",Turkey,5898.jpg
-18.56895335,-66.94198821,"RN1: Machacamarquita-Challapata, Municipio Pazña, Bolivia","RN1 MachacamarquitaChallapata, Municipio Pazna, Bolivia",Bolivia,5899.jpg
6.684613119,8.425982081,"unnamed road, Cross River State, Nigeria","unnamed road, Cross River State, Nigeria",Nigeria,5900.jpg
-13.68432264,131.966172,"Kakadu Highway, Burrundie NT, Australia","Kakadu Highway, Burrundie NT, Australia",Australia,5901.jpg
-11.28400336,-44.67083266,"BA-451, Santa Rita de Cássia - BA, Brazil","BA451, Santa Rita de Cassia  BA, Brazil",Brazil,5902.jpg
9.122726254,-1.27301811,"Tamale - Techiman Road, Fufulso, Ghana","Tamale  Techiman Road, Fufulso, Ghana",Ghana,5903.jpg
12.35618848,8.764190082,"unnamed road, Kore, Kano State, Nigeria","unnamed road, Kore, Kano State, Nigeria",Nigeria,5904.jpg
39.58820912,33.70088182,"Kayseri-Kırıkkale yolu, Keskin, Turkey","KayseriKirikkale yolu, Keskin, Turkey",Turkey,5905.jpg
-9.39298575,-78.37951083,"Panamericana Norte, Comandante Noel, Peru","Panamericana Norte, Comandante Noel, Peru",Peru,5906.jpg
31.53243867,-107.2954987,"Carretera Ascensión-Ciudad Juárez, CHH, Mexico","Carretera AscensionCiudad Juarez, CHH, Mexico",Mexico,5907.jpg
53.25564836,85.9300257,"Речной переулок, Мартыново, Altai Krai, Russia, 659477","Rechnoi pereulok, Martynovo, Altai Krai, Russia, 659477",Russia,5908.jpg
57.01574134,34.30683249,"Торжок — Осташков, Пузаково, Tver Oblast, Russia, 172115","Torzhok  Ostashkov, Puzakovo, Tver Oblast, Russia, 172115",Russia,5909.jpg
-18.19348476,142.8970622,"Gulf Developmental Road, Gilbert River QLD, Australia","Gulf Developmental Road, Gilbert River QLD, Australia",Australia,5910.jpg
22.06176143,-102.0120082,"unnamed road, 20708, AGU, Mexico","unnamed road, 20708, AGU, Mexico",Mexico,5911.jpg
25.12470881,-102.6369334,"Viesca - Ahuichila, Viesca, Coahuila, Mexico","Viesca  Ahuichila, Viesca, Coahuila, Mexico",Mexico,5912.jpg
-18.55753362,-67.92913677,"RN12: Huachacalla-Ancaravi, Municipio Corque, Bolivia","RN12 HuachacallaAncaravi, Municipio Corque, Bolivia",Bolivia,5913.jpg
10.17936082,7.352331123,"Abuja-Kaduna Highway, Gwagwada, Kaduna State, Nigeria","AbujaKaduna Highway, Gwagwada, Kaduna State, Nigeria",Nigeria,5914.jpg
-19.87719688,-42.7353577,"unnamed road, Dionísio, Região Geográfica Intermediária de Ipatinga - MG, Brazil","unnamed road, Dionisio, Regiao Geografica Intermediaria de Ipatinga  MG, Brazil",Brazil,5915.jpg
-48.4102371,-70.49823858,"Ruta Nacional 40, Río Chico, Santa Cruz Province, Argentina","Ruta Nacional 40, Rio Chico, Santa Cruz Province, Argentina",Argentina,5916.jpg
47.88355593,103.5668548,"unnamed road, Avzaga, Mongolia","unnamed road, Avzaga, Mongolia",Mongolia,5917.jpg
-25.44924502,116.1024783,"Carnarvon Mullewa Road, Gascoyne River WA, Australia","Carnarvon Mullewa Road, Gascoyne River WA, Australia",Australia,5918.jpg
-27.47815854,-63.80756196,"El Saladillo, Ruta Provincial 5, Departamento Figueroa, Santiago del Estero, Argentina","El Saladillo, Ruta Provincial 5, Departamento Figueroa, Santiago del Estero, Argentina",Argentina,5919.jpg
-21.87860943,-49.90800956,"Rodovia Transbrasiliana, Guaimbê, Região Geográfica Intermediária de Marília - SP, Brazil","Rodovia Transbrasiliana, Guaimbe, Regiao Geografica Intermediaria de Marilia  SP, Brazil",Brazil,5920.jpg
69.09939567,27.62903665,"Sevettijärventie, Inari, Finland","Sevettijarventie, Inari, Finland",Finland,5921.jpg
40.01904147,26.8384893,"Çanakkale-Balıkesir yolu, Çan, Turkey","CanakkaleBalikesir yolu, Can, Turkey",Turkey,5922.jpg
58.11431144,102.6974773,"Невон — Кеуль, Невон, Irkutsk Oblast, Russia","Nevon  Keul, Nevon, Irkutsk Oblast, Russia",Russia,5923.jpg
