latitude,longitude,location,newlocation
1.059223705,121.7680108,"unnamed road, Bulagidun, Central Sulawesi, Indonesia","unnamed road, Bulagidun, Central Sulawesi, Indonesia"
38.23077664,35.77509224,"38-32, 38400 Develi, Turkey","3832, 38400 Develi, Turkey"
-1.501776048,-80.22282827,"unnamed road, Porvenir, Ecuador","unnamed road, Porvenir, Ecuador"
48.64639593,89.97314874,"Ölgii — Khovd, Tolbo, Mongolia","Olgii  Khovd, Tolbo, Mongolia"
-29.93270201,142.0550539,"Silver City Highway, Milparinka NSW 2880, Australia","Silver City Highway, Milparinka NSW 2880, Australia"
60.96413163,61.61700405,"65К-4310000, Sverdlovsk Oblast, Russia","65K4310000, Sverdlovsk Oblast, Russia"
27.35917763,-104.9374783,"Autopista de Peaje Camargo-Jiménez, CHH, Mexico","Autopista de Peaje CamargoJimenez, CHH, Mexico"
-23.56464372,145.828586,"Capricorn Highway, Barcaldine QLD, Australia","Capricorn Highway, Barcaldine QLD, Australia"
-24.97033968,30.09090099,"D1261, Greater Tubatse Ward 31, Greater Tubatse Local Municipality, South Africa","D1261, Greater Tubatse Ward 31, Greater Tubatse Local Municipality, South Africa"
47.20634056,13.42787586,"Tauerntunnel, 5584 Zederhaus, Austria","Tauerntunnel, 5584 Zederhaus, Austria"
48.29778605,15.28846263,"L7148, 3653 Weiten, Austria","L7148, 3653 Weiten, Austria"
10.17166777,12.8745762,"A13, Dilpurtu, Adamawa State, Nigeria","A13, Dilpurtu, Adamawa State, Nigeria"
-29.43929891,22.17308239,"N10, Siyathemba Ward 3, Siyathemba Local Municipality, South Africa","N10, Siyathemba Ward 3, Siyathemba Local Municipality, South Africa"
52.2900197,16.84536105,"Jana III Sobieskiego 52, 62-040 Puszczykowo, Poland","Jana III Sobieskiego 52, 62040 Puszczykowo, Poland"
-23.11716864,26.76152215,"B145, Botswana","B145, Botswana"
-28.61409954,20.21627625,"unnamed road, Kai !Garib Ward 1, Kai !Garib Local Municipality, South Africa","unnamed road, Kai Garib Ward 1, Kai Garib Local Municipality, South Africa"
-32.55122244,-54.57562583,"Ruta 7 General Aparicio Saravia, 36200 Cerro de las Cuentas, Uruguay","Ruta 7 General Aparicio Saravia, 36200 Cerro de las Cuentas, Uruguay"
65.3283947,56.98786845,"87Р-001, Песчанка, Komi Republic, Russia","87R001, Peschanka, Komi Republic, Russia"
67.13219411,23.62151528,"Lappeantie, Kolari, Finland","Lappeantie, Kolari, Finland"
51.62271297,15.43030077,"68-100 Stara Kopernia, Poland","68100 Stara Kopernia, Poland"
-12.00380613,-45.57682906,"Fazenda Pompeu, Anel da Soja, Barreiras - BA, Brazil","Fazenda Pompeu, Anel da Soja, Barreiras  BA, Brazil"
-31.57447609,145.1639516,"Barrier Highway, NSW, Australia","Barrier Highway, NSW, Australia"
42.88014295,-8.543887832,"tourism office, Praza da Quintana de Mortos, 15705 Santiago de Compostela, Spain","tourism office, Praza da Quintana de Mortos, 15705 Santiago de Compostela, Spain"
-14.05729872,143.2067746,"Peninsula Developmental Road, Yarraden QLD, Australia","Peninsula Developmental Road, Yarraden QLD, Australia"
-48.93815883,-69.21402761,"La Peninsula, Ruta Provincial 25, Magallanes, Santa Cruz Province, Argentina","La Peninsula, Ruta Provincial 25, Magallanes, Santa Cruz Province, Argentina"
47.46656169,118.7179824,"Khalkhgol, Mongolia","Khalkhgol, Mongolia"
25.52640883,-99.53061758,"Carretera Las Enramadas, El Porvenir Guerrero, NLE, Mexico","Carretera Las Enramadas, El Porvenir Guerrero, NLE, Mexico"
18.26326376,-98.49345714,"unnamed road, PUE, Mexico","unnamed road, PUE, Mexico"
-6.603570903,107.4865939,"Jalan Raya Purwakarta - Wanayasa, Legokhuni, West Java, Indonesia","Jalan Raya Purwakarta  Wanayasa, Legokhuni, West Java, Indonesia"
5.270800809,6.906751094,"F229, Umuagu, Imo State, Nigeria","F229, Umuagu, Imo State, Nigeria"
-6.320898143,-78.69885176,"PE-3ND, Socota, Peru","PE3ND, Socota, Peru"
47.48790932,27.46598695,"DN24C, 707526 Zaboloteni, Romania","DN24C, 707526 Zaboloteni, Romania"
3.521417356,39.05679661,"unnamed road, Oromia Region, Ethiopia","unnamed road, Oromia Region, Ethiopia"
-13.79342718,-54.16491047,"MT-130, Sete placas, Paranatinga - MT, Brazil","MT130, Sete placas, Paranatinga  MT, Brazil"
16.39869102,-93.87097639,"unnamed road, Tiltepec, CHP, Mexico","unnamed road, Tiltepec, CHP, Mexico"
45.70212412,114.4633301,"Dukhum bag - Taliin Agui, Mongolia","Dukhum bag  Taliin Agui, Mongolia"
-19.08539408,25.72640281,"A33, Botswana","A33, Botswana"
51.77929042,31.12140403,"М-01, Chernihiv Raion, Ripky, Chernihiv Oblast, 15000, Ukraine","M01, Chernihiv Raion, Ripky, Chernihiv Oblast, 15000, Ukraine"
37.58805587,31.08247502,"Kasımlar yolu, Sütçüler, Turkey","Kasimlar yolu, Sutculer, Turkey"
50.21765609,15.63517314,"323, 503 23 Kunčice, Czechia","323, 503 23 Kuncice, Czechia"
61.39864953,-45.16013865,"Kujalleq, Greenland","Kujalleq, Greenland"
-23.25976867,-63.30150722,"Ruta Nacional 81, General San Martín, Municipio de Embarcación, Argentina","Ruta Nacional 81, General San Martin, Municipio de Embarcacion, Argentina"
45.31840252,27.90562772,"Strada Zorilor, 817201 Baldovinești, Romania","Strada Zorilor, 817201 Baldovinesti, Romania"
63.67057235,66.72955513,"71-100Н-1102, Beloyarsky, Khanty-Mansiysk Autonomous Okrug – Ugra, Russia","71100N1102, Beloyarsky, KhantyMansiysk Autonomous Okrug  Ugra, Russia"
-43.0685655,-70.37526351,"Ruta Provincial 33, Departamento Languiñeo, Chubut Province, Argentina","Ruta Provincial 33, Departamento Languineo, Chubut Province, Argentina"
-37.3873574,-65.83390864,"Ruta Provincial 20, Departamento Utracán, Comisión de Fomento de Chacharramendi, Argentina","Ruta Provincial 20, Departamento Utracan, Comision de Fomento de Chacharramendi, Argentina"
62.44356922,35.29824655,"86К-142, Палтега, Republic of Karelia, Russia","86K142, Paltega, Republic of Karelia, Russia"
7.121716922,9.255692812,"A344, Benue State, Nigeria","A344, Benue State, Nigeria"
3.086112041,36.0919202,"unnamed road, Turkana County, Kenya","unnamed road, Turkana County, Kenya"
-20.6550537,141.7674408,"Flinders Highway, Julia Creek QLD, Australia","Flinders Highway, Julia Creek QLD, Australia"
51.41584071,20.26791493,"unnamed road, 26-301 Bukowiec Opoczyński, Poland","unnamed road, 26301 Bukowiec Opoczynski, Poland"
-4.321289852,-47.72865172,"Avenida Marechal Rondon, Dom Eliseu, Dom Eliseu - PA, Brazil","Avenida Marechal Rondon, Dom Eliseu, Dom Eliseu  PA, Brazil"
54.1087137,121.6680192,"Amur, Amur Oblast, Russia","Amur, Amur Oblast, Russia"
56.10907439,92.92682111,"Енисейский тракт, Красноярск+Солонцы, Krasnoyarsk, Krasnoyarsk Krai, Russia, 660119","Eniseiskii trakt, KrasnoiarskSolontsy, Krasnoyarsk, Krasnoyarsk Krai, Russia, 660119"
-15.90883614,-49.03890164,"Rodovia Jarbas Jayme, Rio das Pedras, Pirenópolis - GO, Brazil","Rodovia Jarbas Jayme, Rio das Pedras, Pirenopolis  GO, Brazil"
-7.211814887,-43.91603492,"PI-219, Landri Sales, Região Geográfica Intermediária de Floriano - PI, 64850-000, Brazil","PI219, Landri Sales, Regiao Geografica Intermediaria de Floriano  PI, 64850000, Brazil"
-7.944371196,-41.19218309,"BR 407, Alto São Pedro, Região Geográfica Intermediária de Picos - PI, 64755-000, Brazil","BR 407, Alto Sao Pedro, Regiao Geografica Intermediaria de Picos  PI, 64755000, Brazil"
20.38321174,-101.6761005,"unnamed road, El Chiflido (La Troja), 36948, GUA, Mexico","unnamed road, El Chiflido La Troja, 36948, GUA, Mexico"
39.0061678,30.50702513,"unnamed road, İhsaniye, Turkey","unnamed road, Ihsaniye, Turkey"
-22.36344875,-42.42892832,"Fazenda Dois Riachos, Estrada de Macaé de Cima, Lumiar, New Fribourg - RJ, 28615-991, Brazil","Fazenda Dois Riachos, Estrada de Macae de Cima, Lumiar, New Fribourg  RJ, 28615991, Brazil"
-12.74694185,131.4803422,"3 Marrakai Road, Marrakai NT 0822, Australia","3 Marrakai Road, Marrakai NT 0822, Australia"
53.87244596,19.11805917,"unnamed road, 82-433 Sadłuki, Poland","unnamed road, 82433 Sadluki, Poland"
-31.08857205,146.1400169,"Cooneybar Road, Coolabah NSW, Australia","Cooneybar Road, Coolabah NSW, Australia"
49.01761414,103.9902679,"Баянбүрд мини маркет, Amidrakh orchin, Erdenet - Bugat, 49.017090, 103.990851, 61015, Erdenet, Mongolia","Baianburd mini market, Amidrakh orchin, Erdenet  Bugat, 49017090, 103990851, 61015, Erdenet, Mongolia"
-17.78549021,-66.24551426,"Camino Yatamoco-ApillaPampa, Municipio Capinota, Bolivia","Camino YatamocoApillaPampa, Municipio Capinota, Bolivia"
37.60099082,30.51731933,"Burdur - Ağlasun Yolu, Ağlasun, Turkey","Burdur  Aglasun Yolu, Aglasun, Turkey"
16.19341101,104.2839634,"Ban Non Pra Thai, unnamed road, Yasothon Province, Thailand","Ban Non Pra Thai, unnamed road, Yasothon Province, Thailand"
-11.47256424,-40.02651207,"BA-407, São José do Jacuípe, São José do Jacuípe - BA, Brazil","BA407, Sao Jose do Jacuipe, Sao Jose do Jacuipe  BA, Brazil"
-30.9197912,138.3234345,"The Outback Highway, Nilpena SA 5730, Australia","The Outback Highway, Nilpena SA 5730, Australia"
-5.679353098,-35.3988601,"BR-406, Ceará-Mirim, Ceará-Mirim - RN, Brazil","BR406, CearaMirim, CearaMirim  RN, Brazil"
-31.07404677,19.29145334,"R357, Hantam Ward 5, Hantam Local Municipality, South Africa","R357, Hantam Ward 5, Hantam Local Municipality, South Africa"
38.03277208,43.04583175,"Çatak - Van yolu, Çatak, Turkey","Catak  Van yolu, Catak, Turkey"
-15.35271878,-42.88050113,"BR-122;MGC-122, São João do Bonito, Mato Verde - MG, Brazil","BR122MGC122, Sao Joao do Bonito, Mato Verde  MG, Brazil"
24.4126439,-106.7683225,"Cascadas de Vado Hondo, El Papachal, SIN 402, Ipucha, SIN, Mexico","Cascadas de Vado Hondo, El Papachal, SIN 402, Ipucha, SIN, Mexico"
-3.065748893,121.1521542,"unnamed road, Larui, Southeast Sulawesi, Indonesia","unnamed road, Larui, Southeast Sulawesi, Indonesia"
59.28414462,126.875806,"«Лена», Sakha Republic, Russia","Lena, Sakha Republic, Russia"
-3.254524298,38.93455569,"unnamed road, Taita–Taveta, Kenya","unnamed road, TaitaTaveta, Kenya"
16.4695221,-94.09176779,"Tapanatepec -La Tijera - Cintalapa, Nueva Tenochtitlán (Rizo de Oro), CHP, Mexico","Tapanatepec La Tijera  Cintalapa, Nueva Tenochtitlan Rizo de Oro, CHP, Mexico"
-39.39091087,-67.92614761,"Ruta Provincial 6, Departamento El Cuy, Río Negro Province, Argentina","Ruta Provincial 6, Departamento El Cuy, Rio Negro Province, Argentina"
-37.52717344,-57.92171901,"Ruta Provincial 55 Ministro José María Bustillo, Partido de Mar Chiquita, Coronel Vidal, Argentina","Ruta Provincial 55 Ministro Jose Maria Bustillo, Partido de Mar Chiquita, Coronel Vidal, Argentina"
35.72715798,138.6354688,"甲府山梨線, Yamanashi, Yamanashi Prefecture 405-0036, Japan","Jia Fu Shan Li Xian, Yamanashi, Yamanashi Prefecture 4050036, Japan"
1.310485191,37.68584168,"A2, Waso ward, Kenya","A2, Waso ward, Kenya"
42.34842699,0.717135005,"HU-V-9998, 22583 Sopeira, Spain","HUV9998, 22583 Sopeira, Spain"
-34.47016523,146.9665105,"unnamed road, Beckom NSW 2665, Australia","unnamed road, Beckom NSW 2665, Australia"
16.87506135,121.8543647,"unnamed road, Baculod, Cagayan Valley Isabela, Philippines","unnamed road, Baculod, Cagayan Valley Isabela, Philippines"
51.84006395,-9.870346661,"unnamed road, County Kerry, V93, Ireland","unnamed road, County Kerry, V93, Ireland"
-0.735915421,-60.56437717,"Rodovia Manaus - Boa Vista, Rorainópolis, Rorainópolis - RR, Brazil","Rodovia Manaus  Boa Vista, Rorainopolis, Rorainopolis  RR, Brazil"
28.79856825,-107.2272678,"Carretera Bachíniva-Colonia Álvaro Obregón, Colonia Swift Current, Bachíniva, CHH, Mexico","Carretera BachinivaColonia Alvaro Obregon, Colonia Swift Current, Bachiniva, CHH, Mexico"
-8.150769016,-70.72999436,"Travessa Gonsalo Rodrigues Lima, Tarauacá, Tarauacá - AC, 69970-000, Brazil","Travessa Gonsalo Rodrigues Lima, Tarauaca, Tarauaca  AC, 69970000, Brazil"
6.604279292,-2.048207583,"Bibiani - Nyinahin - Kumasi Road, Agogoso, Ghana","Bibiani  Nyinahin  Kumasi Road, Agogoso, Ghana"
58.11431144,102.6974773,"Невон — Кеуль, Невон, Irkutsk Oblast, Russia","Nevon  Keul, Nevon, Irkutsk Oblast, Russia"
-26.70591899,-51.47472774,"Rodovia Onélio Francisco Menta, Água Doce, - SC, Brazil","Rodovia Onelio Francisco Menta, Agua Doce, SC, Brazil"
-27.48057,153.0270055,"412A Stanley Street, Brisbane City QLD 4000, Australia","412A Stanley Street, Brisbane City QLD 4000, Australia"
16.30624105,-92.0167352,"unnamed road, Las Margaritas, CHP, Mexico","unnamed road, Las Margaritas, CHP, Mexico"
-12.89273484,-46.80731169,"TO-296, Arraias - TO, Brazil","TO296, Arraias  TO, Brazil"
-24.75200124,146.1114136,"Landsborough Highway, Mount Enniskillen QLD, Australia","Landsborough Highway, Mount Enniskillen QLD, Australia"
17.02931204,103.2518881,"Ban Hua Na Kham, unnamed road, Udon Thani Province, Thailand","Ban Hua Na Kham, unnamed road, Udon Thani Province, Thailand"
53.40631204,119.2099104,"Amur, Zabaykalsky Krai, Russia","Amur, Zabaykalsky Krai, Russia"
-15.56171632,-39.07238575,"Rodovia Anísio Loureiro, Poxim do Sul, Canavieiras - BA, Brazil","Rodovia Anisio Loureiro, Poxim do Sul, Canavieiras  BA, Brazil"
-15.92982767,129.6043988,"Victoria Highway, Baines NT, Australia","Victoria Highway, Baines NT, Australia"
-33.79762725,121.8883108,"LOT 23 Cudgee Close, Myrup WA 6450, Australia","LOT 23 Cudgee Close, Myrup WA 6450, Australia"
49.2165553,21.47131008,"3535, 086 12 Kučín, Slovakia","3535, 086 12 Kucin, Slovakia"
-21.49596921,21.69462458,"unnamed road, Qabo, Botswana","unnamed road, Qabo, Botswana"
8.396756646,10.51994712,"A4, Dundewa, Taraba State, Nigeria","A4, Dundewa, Taraba State, Nigeria"
-28.183914,-65.06076748,"Ruta Nacional 64, Departamento Guasayán, Lavalle, Argentina","Ruta Nacional 64, Departamento Guasayan, Lavalle, Argentina"
-33.8573112,121.8310699,"Pink Lake Lookout, Eleven Mile Beach Road, Pink Lake WA, Australia","Pink Lake Lookout, Eleven Mile Beach Road, Pink Lake WA, Australia"
7.075620813,8.487610176,"unnamed road, Akpam, Benue State, Nigeria","unnamed road, Akpam, Benue State, Nigeria"
44.99427612,22.16995729,"DN57B, 327241 Pârvova, Romania","DN57B, 327241 Parvova, Romania"
-29.63800004,148.086016,"Castlereagh Highway, Walgett NSW 2832, Australia","Castlereagh Highway, Walgett NSW 2832, Australia"
67.69712363,17.55180215,"Ritsemvägen, Ritsem, Sweden","Ritsemvagen, Ritsem, Sweden"
39.87703967,43.16393682,"Ağrı-Kağızman yolu, Taypınar, Turkey","AgriKagizman yolu, Taypinar, Turkey"
47.50343302,39.38810272,"Ростов-на-Дону — Дебальцево, Rostov Oblast, Russia, 346591","RostovnaDonu  Debaltsevo, Rostov Oblast, Russia, 346591"
15.2172655,-14.46571521,"N 3, Vendou Khérou, Senegal","N 3, Vendou Kherou, Senegal"
45.93854924,115.775722,"Erdenetsagaan, Mongolia","Erdenetsagaan, Mongolia"
17.6775523,121.7883452,"National Road, Parabbag, 3502 Cagayan Valley Cagayan, Philippines","National Road, Parabbag, 3502 Cagayan Valley Cagayan, Philippines"
-31.79936043,-55.64292816,"Ruta 26 Brigadier General Leandro Gómez, Tacuarembó, Uruguay","Ruta 26 Brigadier General Leandro Gomez, Tacuarembo, Uruguay"
-14.95090001,-42.21940895,"unnamed road, Alegre, Condeúba - BA, Brazil","unnamed road, Alegre, Condeuba  BA, Brazil"
7.856838903,3.682588116,"unnamed road, Iseyin, Oyo State, Nigeria","unnamed road, Iseyin, Oyo State, Nigeria"
17.81833183,100.6625411,"Ban Suan, 1339, Nam Pat, Uttaradit Province, Thailand","Ban Suan, 1339, Nam Pat, Uttaradit Province, Thailand"
55.13514442,81.0752129,"Irtysh Highway, Novosibirsk Oblast, Russia","Irtysh Highway, Novosibirsk Oblast, Russia"
-27.69996024,151.0322149,"unnamed road, Dunmore QLD, Australia","unnamed road, Dunmore QLD, Australia"
-1.854506597,36.88862976,"unnamed road, Dalalekutuk ward, Kenya","unnamed road, Dalalekutuk ward, Kenya"
7.9397814,80.7309428,"Inamaluwa-Sigiriya Road, Sigiriya 21121, Sri Lanka","InamaluwaSigiriya Road, Sigiriya 21121, Sri Lanka"
62.90298885,16.23802101,"320, Bräcke kommun, Sweden","320, Bracke kommun, Sweden"
24.02551095,-109.8960519,"unnamed road, BCS, Mexico","unnamed road, BCS, Mexico"
-12.72494203,-52.18993095,"BR-242;MT-109, Querência - MT, Brazil","BR242MT109, Querencia  MT, Brazil"
60.28496875,29.40119878,"Гладышевская улица, Семашко, Leningrad Oblast, Russia","Gladyshevskaia ulitsa, Semashko, Leningrad Oblast, Russia"
5.750591894,6.82369743,"unnamed road, Imo State, Nigeria","unnamed road, Imo State, Nigeria"
22.27713321,89.73569248,"Bagerhat District, Bangladesh","Bagerhat District, Bangladesh"
-45.17898934,-67.20387914,"Ruta Nacional 3, Departamento Escalante, Garayalde, Argentina","Ruta Nacional 3, Departamento Escalante, Garayalde, Argentina"
22.92551167,91.95518854,"Z1602, Khagrachari Hill District, -, Bangladesh","Z1602, Khagrachari Hill District, Bangladesh"
-44.20920396,-71.12599027,"RP19, Departamento Tehuelches, Municipio de Río Pico, Argentina","RP19, Departamento Tehuelches, Municipio de Rio Pico, Argentina"
25.04341328,-107.6363343,"San Jorge, MEX 15, El Capule, SIN, Mexico","San Jorge, MEX 15, El Capule, SIN, Mexico"
-18.79588401,-50.61703486,"BR-483;GO-164, Paranaiguara, Região Geográfica Intermediária de Rio Verde - GO, Brazil","BR483GO164, Paranaiguara, Regiao Geografica Intermediaria de Rio Verde  GO, Brazil"
11.66338673,11.49450237,"Kano-Maiduguri Highway, Daura B, Yobe, Nigeria","KanoMaiduguri Highway, Daura B, Yobe, Nigeria"
46.90951492,105.8861931,"Bayan-Unjuul, Mongolia","BayanUnjuul, Mongolia"
65.45144777,57.04420163,"87Р-001, Уляшево, Komi Republic, Russia","87R001, Uliashevo, Komi Republic, Russia"
6.257207596,101.983633,"unnamed road, Narathiwat Province, Thailand","unnamed road, Narathiwat Province, Thailand"
-16.24264986,-56.61592216,"Rua Antônio João, Bairro da Treze, Poconé - MT, 78175-000, Brazil","Rua Antonio Joao, Bairro da Treze, Pocone  MT, 78175000, Brazil"
11.59621696,7.852975326,"unnamed road, Rogo Ruma, Kano State, Nigeria","unnamed road, Rogo Ruma, Kano State, Nigeria"
-31.11464535,149.5684885,"14920-14945 Oxley Highway, Rocky Glen NSW 2357, Australia","1492014945 Oxley Highway, Rocky Glen NSW 2357, Australia"
28.35663658,-107.9821126,"Carretera La Junta-Yécora, Agua Caliente de Tomochi, CHH, Mexico","Carretera La JuntaYecora, Agua Caliente de Tomochi, CHH, Mexico"
-33.60611066,-53.66594954,"Ruta 19, 27301 Rocha, Uruguay","Ruta 19, 27301 Rocha, Uruguay"
-44.12012861,-65.45930648,"Cabo Raso, Ruta Provincial 1, Departamento Florentino Ameghino, Chubut Province, Argentina","Cabo Raso, Ruta Provincial 1, Departamento Florentino Ameghino, Chubut Province, Argentina"
56.51458414,26.9864504,"unnamed road, LV-4640, Latvia","unnamed road, LV4640, Latvia"
-35.85045614,141.8029855,"Pigick-Pella Road, Rainbow VIC 3424, Australia","PigickPella Road, Rainbow VIC 3424, Australia"
-29.8030969,-66.85602783,"Ruta Nacional 38 Monseñor Angelelli, Departamento Capital, La Rioja, Argentina","Ruta Nacional 38 Monsenor Angelelli, Departamento Capital, La Rioja, Argentina"
44.55784241,23.67024265,"DC112, 207399 Bodăieștii de Sus, Romania","DC112, 207399 Bodaiestii de Sus, Romania"
-7.553373009,-44.9996465,"BR-324;PI-247, Ribeiro Gonçalves, Região Geográfica Intermediária de Floriano - PI, Brazil","BR324PI247, Ribeiro Goncalves, Regiao Geografica Intermediaria de Floriano  PI, Brazil"
50.98996103,4.979262373,"Leistraat, 3271 Scherpenheuvel-Zichem, Belgium","Leistraat, 3271 ScherpenheuvelZichem, Belgium"
19.57783135,-89.59445892,"Zona Arqueológica Dzibilnochac, Calle 9, Vicente Guerrero, CAM, Mexico","Zona Arqueologica Dzibilnochac, Calle 9, Vicente Guerrero, CAM, Mexico"
18.58210999,-98.9471073,"Calle Delicias, Tepalcingo, MOR, Mexico","Calle Delicias, Tepalcingo, MOR, Mexico"
14.42789676,-3.325962046,"Ireli-Dama, Bandiagara Cercle, Mali","IreliDama, Bandiagara Cercle, Mali"
-20.6937692,146.3122772,"Gregory Developmental Road, Campaspe QLD, Australia","Gregory Developmental Road, Campaspe QLD, Australia"
-9.7356835,-66.15077145,"Estrada do Pacífico, Extrema, Porto Velho - RO, 76847, Brazil","Estrada do Pacifico, Extrema, Porto Velho  RO, 76847, Brazil"
-9.016727811,-64.00984613,"Estrada do Pacífico, Porto Velho, Porto Velho - RO, Brazil","Estrada do Pacifico, Porto Velho, Porto Velho  RO, Brazil"
-23.49655498,-47.46057393,"Rua Pedro Hirofumi Nakazoni, Vila Santo Antônio, Sorocaba - SP, 18035-020, Brazil","Rua Pedro Hirofumi Nakazoni, Vila Santo Antonio, Sorocaba  SP, 18035020, Brazil"
-34.40913081,149.8688073,"522 Bannaby Road, Bannaby NSW 2580, Australia","522 Bannaby Road, Bannaby NSW 2580, Australia"
-7.597580324,-55.24251212,"Cuiabá-Santarém, Novo Progresso, Novo Progresso - PA, Brazil","CuiabaSantarem, Novo Progresso, Novo Progresso  PA, Brazil"
-31.82688337,132.3200188,"Eyre Highway, Coorabie SA 5690, Australia","Eyre Highway, Coorabie SA 5690, Australia"
6.332859432,5.645276184,"Murtala Mohammed Way, Ikpoba, Edo State, Nigeria","Murtala Mohammed Way, Ikpoba, Edo State, Nigeria"
14.18251453,103.4130503,"unnamed road, Samraong, Cambodia","unnamed road, Samraong, Cambodia"
47.71134096,115.6665478,"Choibalsan - Khalkhgol, Mongolia","Choibalsan  Khalkhgol, Mongolia"
-12.86083054,-54.80826478,"BR-242, Novo Mato Grosso, Nova Ubiratã - MT, Brazil","BR242, Novo Mato Grosso, Nova Ubirata  MT, Brazil"
-13.48568985,-61.08259786,"unnamed road, Pimenteiras do Oeste, Região Geográfica Intermediária de Ji-Paraná - RO, Brazil","unnamed road, Pimenteiras do Oeste, Regiao Geografica Intermediaria de JiParana  RO, Brazil"
-46.43829831,-68.87950946,"RP16, Deseado, Santa Cruz Province, Argentina","RP16, Deseado, Santa Cruz Province, Argentina"
9.201245242,5.735163273,"A124, Niger State, Nigeria","A124, Niger State, Nigeria"
-44.88656462,-68.0149766,"RP27, Departamento Escalante, Chubut Province, Argentina","RP27, Departamento Escalante, Chubut Province, Argentina"
43.89394433,12.36891146,"Via Santa Lucia, 47865 San Leo RN, Italy","Via Santa Lucia, 47865 San Leo RN, Italy"
28.44673889,-111.3912873,"El Xochitl, Calle 4 Sur, San Agustin (El Mechudo), SON, Mexico","El Xochitl, Calle 4 Sur, San Agustin El Mechudo, SON, Mexico"
-37.74954216,142.7023798,"1282 Chatsworth-wickliffe Road, Wickliffe VIC 3379, Australia","1282 Chatsworthwickliffe Road, Wickliffe VIC 3379, Australia"
-8.742750268,-37.92467762,"BR-110;BR-316, Inajá, Inajá - PE, Brazil","BR110BR316, Inaja, Inaja  PE, Brazil"
56.21131837,42.19623725,"М7 - Селище, Селище, Vladimir Oblast, Russia, 601442","M7  Selishche, Selishche, Vladimir Oblast, Russia, 601442"
-12.00116237,-44.24733596,"unnamed road, Jupaguá, Cotegipe - BA, Brazil","unnamed road, Jupagua, Cotegipe  BA, Brazil"
50.47617438,14.80821211,"272, 294 23 Plužná, Czechia","272, 294 23 Pluzna, Czechia"
5.494249632,-0.763249139,"Afransi-Apam Road, Denchira, Ghana","AfransiApam Road, Denchira, Ghana"
-25.34454244,151.9813299,"811 Paradise Dam Road, Coringa QLD 4621, Australia","811 Paradise Dam Road, Coringa QLD 4621, Australia"
-3.716456004,-50.63653778,"unnamed road, Pacajá, Pacajá - PA, Brazil","unnamed road, Pacaja, Pacaja  PA, Brazil"
-17.82308233,124.2204418,"Great Northern Highway, Camballin WA, Australia","Great Northern Highway, Camballin WA, Australia"
-13.40815605,-75.45142576,"PE-28D, Chacoya, Tarapacá, Peru","PE28D, Chacoya, Tarapaca, Peru"
63.40807589,123.4041375,"Vilyuisky Trakt, Sakha Republic, Russia","Vilyuisky Trakt, Sakha Republic, Russia"
12.14154461,-72.05549169,"Vía Uribia - Puerto Bolívar, Uribia, LAG, Colombia","Via Uribia  Puerto Bolivar, Uribia, LAG, Colombia"
-1.221229584,34.75576788,"B1, Lolgorian ward, Kenya","B1, Lolgorian ward, Kenya"
55.46018799,78.2529509,"50К-22, Novosibirsk Oblast, Russia","50K22, Novosibirsk Oblast, Russia"
16.92540931,104.1188295,"2330, Sakon Nakhon Province, Thailand","2330, Sakon Nakhon Province, Thailand"
15.7957705,98.5788309,"Ban Pueng Klueng, unnamed road, Tak Province, Thailand","Ban Pueng Klueng, unnamed road, Tak Province, Thailand"
64.37266805,24.58944861,"Pahkasalontie, Merijärvi, Finland","Pahkasalontie, Merijarvi, Finland"
-6.860798839,-39.78152433,"unnamed road, Assaré - CE, Brazil","unnamed road, Assare  CE, Brazil"
-20.60778525,-46.89142707,"Rodovia Antônio Leite Garcia, Distrito Industrial, Cássia - MG, 37980, Brazil","Rodovia Antonio Leite Garcia, Distrito Industrial, Cassia  MG, 37980, Brazil"
27.37137836,90.53330092,"Gelephu - Trongsa Highway, Samling Khamaed, Bhutan","Gelephu  Trongsa Highway, Samling Khamaed, Bhutan"
-7.673597133,-43.94220511,"BR-135;PI-250, Bertolínia, Região Geográfica Intermediária de Floriano - PI, Brazil","BR135PI250, Bertolinia, Regiao Geografica Intermediaria de Floriano  PI, Brazil"
-49.4350756,-72.6751302,"Ruta Provincial 23, Lago Argentino, Santa Cruz Province, Argentina","Ruta Provincial 23, Lago Argentino, Santa Cruz Province, Argentina"
-25.87937818,23.98168306,"unnamed road, Kagisano-Molopo Ward 2, Kagisano-Molopo Local Municipality, South Africa","unnamed road, KagisanoMolopo Ward 2, KagisanoMolopo Local Municipality, South Africa"
-19.23103745,146.6462177,"90 Ironcove Court, Jensen QLD 4818, Australia","90 Ironcove Court, Jensen QLD 4818, Australia"
17.115726,81.51112215,"NH516D, East Godavari, Jagannadhapuram -, Andhra Pradesh, India","NH516D, East Godavari, Jagannadhapuram, Andhra Pradesh, India"
9.201235638,-2.130044235,"Damongo - Sawla Road, Larabanga, Ghana","Damongo  Sawla Road, Larabanga, Ghana"
-18.31449516,-51.67457504,"GO-180, Serranópolis, Região Geográfica Intermediária de Rio Verde - GO, Brazil","GO180, Serranopolis, Regiao Geografica Intermediaria de Rio Verde  GO, Brazil"
-3.453887501,39.89216982,"Malindi Road, Matsangoni ward, Kenya","Malindi Road, Matsangoni ward, Kenya"
-9.343738627,-48.7561135,"TO-342, Miranorte - TO, Brazil","TO342, Miranorte  TO, Brazil"
